"","X1","X2","X3"
"3026","STR.EMANOIL CHINEZU NR.4,BL.G6,SC.1,ET.1,AP.15, CRAIOVA, DOLJ",NA,NA
"3027","BD.GHEORGHE CHITU NR.78, CRAIOVA, DOLJ",NA,NA
"3028","STR.MADONA DUDU, CRAIOVA, DOLJ","44.3169209","23.7925811"
"3029","STR.DIMITRIE BOLINTINEANU NR.18, CRAIOVA, DOLJ","44.3100471","23.8014821"
"3030","B-DUL STIRBEI VODA NR. 9, CRAIOVA, DOLJ","44.3117712","23.7813031"
"3031","ALEEA PIERSICULUI NR.10,BL.87B1,SC.1,AP.4, CRAIOVA, DOLJ",NA,NA
"3032","BD.DACIA NR.132A,BL.L2,SC.1,ET.3,AP.11, CRAIOVA, DOLJ",NA,NA
"3033","STR.22 DECEMBRIE 1989 NR.24,BL.G3,SC.2,AP.1, CRAIOVA, DOLJ",NA,NA
"3034","STR.BRAZDA LUI NOVAC BL.38IVA1,SC.1,AP.15, CRAIOVA, DOLJ",NA,NA
"3035","CAL.BUCURESTI  NR.85,BL.A13,SC.4,ET.4,AP.13, CRAIOVA, DOLJ",NA,NA
"3036","STR.C-TIN BRANCOVEANU BL.60B,SC.2,AP.20, CRAIOVA, DOLJ",NA,NA
"3037","STR.IMPARATUL TRAIAN BL.M51,SC.2,ET.3,AP.6, CRAIOVA, DOLJ",NA,NA
"3038","STR.GHEORGHE TITEICA,NR.16, BL.D14,SC.1,AP.18, CRAIOVA, DOLJ",NA,NA
"3039","BLD. DACIA NR. 120A, BL. F2 SC. 1 ET. 6 AP. 26, CRAIOVA, DOLJ",NA,NA
"3040","STR. DR. DIMITRIE GEROTA NR. 32, BL. K11, SC. 1, AP. 19, CRAIOVA, DOLJ",NA,NA
"3041","STR.22 DECEMBRIE 1989 NR.7,BL.H5,SC.2,AP.4, CRAIOVA, DOLJ",NA,NA
"3042","BLD.DACIA NR.101,BL.V2,SC.1,ET.2,AP.5, CRAIOVA, DOLJ",NA,NA
"3043","STR.C-TIN ARGETOIANU BL.22,SC.2,AP.7, CRAIOVA, DOLJ",NA,NA
"3044","BLD.CAROL I,NR.24, CRAIOVA, DOLJ",NA,NA
"3045","STR.SIMION STOILOV NR.1,BL.D10,SC.2,AP.17, CRAIOVA, DOLJ",NA,NA
"3046","BRAZDA LUI NOVAC NR.96,BL.38IVA1,SC.1,ET.3,AP.15, CRAIOVA, DOLJ",NA,NA
"3047","STR.IMPARATU TRAIAN NR.219,BL.M51,SC.1,AP.10, CRAIOVA, DOLJ",NA,NA
"3048","CALEA BUCURESTI NR.133.BL.N4,SC.1,AP.7, CRAIOVA, DOLJ",NA,NA
"3049","STR.GEORGE BREAZUL BL.H34,SC.2,ET.1,AP.6, CRAIOVA, DOLJ",NA,NA
"3050","STR.FILIP LAZAR NR.6,BL.F4,SC.1,ET.4,AP.13, CRAIOVA, DOLJ",NA,NA
"3051","STR.C-TIN ARGETOIANU ,NR.38,BL.64,SC.1,AP.17, CRAIOVA, DOLJ",NA,NA
"3052","STR.DEZROBIRII NR.76,BL.B9,SC.1,ET.1,AP.3, CRAIOVA, DOLJ",NA,NA
"3053","CAL. BUCURESTI NR.157, BL.T13, SC. 1, ET. 5, AP. 22, CRAIOVA, DOLJ",NA,NA
"3054","BD.NICOLAE TITULESCU NR.31,BL.I3,SC.1,AP.10, CRAIOVA, DOLJ",NA,NA
"3055","BD.DACIA NR.135,BL.16,SC.1,AP.1, CRAIOVA, DOLJ",NA,NA
"3056","BD.DACIA NR.135,BL.16,SC.1,AP.1, CRAIOVA, DOLJ",NA,NA
"3057","STR.C-TIN ARGETOIANU,NR.38,BL.64,SC.1,AP.17, CRAIOVA, DOLJ",NA,NA
"3058","STR.BRESTEI NR.41, CRAIOVA, DOLJ","44.3264531","23.7678483"
"3059","BLD.DACIA ,NR.136,BL.G,SC.3,ET.3,AP.9, CRAIOVA, DOLJ",NA,NA
"3060","STR. DESN+TUI NR. 30, BL. A25, SC. 1, AP. 8, CRAIOVA, DOLJ",NA,NA
"3061","STR. ION ANESTIN NR. 5, BL. 92B, SC. 1, AP. 4, CRAIOVA, DOLJ",NA,NA
"3062","CAL.BUCURESTI NR.133,BL.N16,SC.1,AP.7, CRAIOVA, DOLJ",NA,NA
"3063","STR.SFINTII APOSTOLI NR.95, CRAIOVA, DOLJ",NA,NA
"3064","STR.GHEORGHE TITEICA NR.14,BL.D13,SC.1,AP.18, CRAIOVA, DOLJ",NA,NA
"3065","STR.DR.NICOLAE IONESCU SISESTI NR.10,BL.I8O,SC.1,E, CRAIOVA, DOLJ",NA,NA
"3066","STR. LYON NR. 3 BL. G10 SC. 1 AP. 1, CRAIOVA, DOLJ",NA,NA
"3067","STR. CARACAL NR. 34, CRAIOVA, DOLJ","44.3098899","23.8037004"
"3068","STR. B.P. HASDEU NR.10, CRAIOVA, DOLJ",NA,NA
"3069","CALEA BUCURESTI BL.T13,SC.1,ET.1,AP.4, CRAIOVA, DOLJ",NA,NA
"3070","STR. MERISORULUI NR. 44, CRAIOVA, DOLJ","44.3326919","23.845841"
"3071","STR.CERNATESCU NR.6,BL.58,SC.1,AP.7, CRAIOVA, DOLJ",NA,NA
"3072","STR. AUREL VLAICU NR. 5, BL. T4, SC. 1, ET. 1, AP. 4, CRAIOVA, DOLJ",NA,NA
"3073","NR.1, FARCAS, DOLJ","44.606141","23.7456393"
"3074","STR. STRUNGARILOR NR.8 BL.V1, SC.1, ET.1, AP.6, GALATI, GALA<U+021A>I",NA,NA
"3075","STR. FEROVIARILOR NR.9 BL.C6, SC.4, ET.4, AP.89, GALATI, GALA<U+021A>I",NA,NA
"3076","STR. REGIMENTUL 11 SIRET NR.45 BL.I2, SC.1, AP.177, GALATI, GALA<U+021A>I",NA,NA
"3077","STR. SERII NR.4 BL.A14, SC.3, ET.4, AP.55, GALATI, GALA<U+021A>I",NA,NA
"3078","STR. LEONARD NAE NR.13 BL.C11, SC.2, ET.3, AP.31, GALATI, GALA<U+021A>I",NA,NA
"3079","BLD. SIDERURGISTILOR NR.20 BL.SD2B, SC.2, AP.36, GALATI, GALA<U+021A>I",NA,NA
"3080","STR. BRAILEI NR.191 BL.I2, SC.1, ET.5, AP.23, GALATI, GALA<U+021A>I",NA,NA
"3081","STR. LUNCA SIRETULUI NR.7, GALATI, GALA<U+021A>I","45.399538","27.9870825"
"3082","VAD. SACALELOR NR.3 BL.PESCARUS, SC.2, ET.6, AP.53, GALATI, GALA<U+021A>I",NA,NA
"3083","STR. CLOSCA NR.1A BL.PS13C, SC.1, ET.2, AP.7, GALATI, GALA<U+021A>I",NA,NA
"3084","STR. OVIDIU NR.11 BL.M10, SC.1, AP.2, GALATI, GALA<U+021A>I",NA,NA
"3085","STR. LUNCA SIRETULUI NR.7, GALATI, GALA<U+021A>I","45.399538","27.9870825"
"3086","STR. OLTULUI NR.19 BL.C14, SC.2, ET.2, AP.29, GALATI, GALA<U+021A>I",NA,NA
"3087","STR. GHEORGHE DOJA NR.5 BL.7A, SC.4, ET.1, AP.62, GALATI, GALA<U+021A>I",NA,NA
"3088","STR. BASARABIEI NR.1 AP.1, GALATI, GALA<U+021A>I",NA,NA
"3089","STR. DRAGOS VODA NR.8, GALATI, GALA<U+021A>I","45.4514706","28.0449592"
"3090","STR. JIULUI NR.4 BL.G2C, SC.2, ET1, AP.25, GALATI, GALA<U+021A>I",NA,NA
"3091","STR. CEZAR NR.20A BL.C, SC.2, ET.2, AP.22, GALATI, GALA<U+021A>I",NA,NA
"3092","BLD. HENRI COANDA NR.13 BL.J7, SC.3, AP.44, GALATI, GALA<U+021A>I",NA,NA
"3093","BLD. DUNAREA NR.60 BL.PR4, SC.2, ET.1, AP.23, GALATI, GALA<U+021A>I",NA,NA
"3094","BLD. TRAIAN VUIA NR.5 BL.Z5, SC.1, ET.3, AP.14, GALATI, GALA<U+021A>I",NA,NA
"3095","STR. VADENI NR.4 BL.C10, SC.1, ET.2, AP.8, GALATI, GALA<U+021A>I",NA,NA
"3096","STR. VICTOR PAPILIAN NR.8 BL.G, SC.5, ET.4, AP.97, GALATI, GALA<U+021A>I",NA,NA
"3097","STR. LEONARD NAE NR.26 BL.S5, SC.1, AP.1, GALATI, GALA<U+021A>I",NA,NA
"3098","STR. PORTULUI NR.43 BL.CATUSA, SC.1, ET.4, AP.17, GALATI, GALA<U+021A>I",NA,NA
"3099","ALE. TRANDAFIRILOR NR.1 BL.TC, SC.2, ET.3, AP.40, GALATI, GALA<U+021A>I",NA,NA
"3100","STR. DR. CONSTANTIN LEVADITTI NR.11 BL.BUJOR4, AP.20, GALATI, GALA<U+021A>I",NA,NA
"3101","STR. LEONARD NAE NR.24 BL.S4, SC.1, AP.25, GALATI, GALA<U+021A>I",NA,NA
"3102","BLD. TRAIAN VUIA NR.2 BL.L2, SC.3, ET.3, AP.56, GALATI, GALA<U+021A>I",NA,NA
"3103","STR. DR. CONSTANTIN LEVADITTI NR.16 BL.NUFAR8, AP.28, GALATI, GALA<U+021A>I",NA,NA
"3104","STR. LEBEDEI NR.15 BL.E8, SC.2, AP.37, GALATI, GALA<U+021A>I",NA,NA
"3105","STR. GRIGORE VENTURA NR.21 BL.Y23, SC.2, AP.31, GALATI, GALA<U+021A>I",NA,NA
"3106","STR. GRIGORE VENTURA NR.21 BL.Y23, SC.2, AP.31, GALATI, GALA<U+021A>I",NA,NA
"3107","STR. UNIVERSITATII NR.29, GALATI, GALA<U+021A>I","45.4390677","28.0543058"
"3108","STR. GRIGORE VENTURA NR.21 BL.Y23, SC.2, AP.31, GALATI, GALA<U+021A>I",NA,NA
"3109","STR. OTELARILOR NR.8 BL.O9, SC.1, ET.7, AP.44, GALATI, GALA<U+021A>I",NA,NA
"3110","STR. BASARABIEI NR.1 AP.1, GALATI, GALA<U+021A>I",NA,NA
"3111","STR. CONSTRUCTORILOR NR. 3, BL. C5, SC. 3, ET. 3, AP. 55, GALATI, GALA<U+021A>I",NA,NA
"3112","STR. 1 DECEMBRIE 1918 NR.89 BL.AG3, SC.2, ET.3, AP.32, TECUCI, GALA<U+021A>I",NA,NA
"3113","STR. DR. GHEORGHE BUZOIANU NR.17 BL.PA2, AP.25, T<U+0395>RGU BUJOR, GALA<U+021A>I",NA,NA
"3114","STR. PALANCA NR. 19, BOLINTIN-VALE, GIURGIU","44.4524462","25.7693224"
"3115","SAT FLORESTI,STR.PRIMARIEI NR.20, COM. FLORESTI-STOENESTI, GIURGIU",NA,NA
"3116","SAT GRADINARI STR. GARII NR. 300 JUD. GIURGIU, COM. GRADINARI, GIURGIU",NA,NA
"3117","SAT.PLOPSORU STR. VISINULUI NR. 6 JUD.GIURGIU, COM.DAIA, GIURGIU",NA,NA
"3118","DRM.CATUNULUI NR.18 JUD.GIURGIU, GIURGIU, GIURGIU",NA,NA
"3119","STR.GARII NR.31 JUD.GIURGIU, GIURGIU, GIURGIU",NA,NA
"3120","STR.1 DECEMBRIE 1918 BL.60 NAVROM SC.A ET.2 AP.11 JUD.GIURGIU, GIURGIU, GIURGIU",NA,NA
"3121","BD.BUCURESTI  BL.9/300 SC.A ET.7 AP.25                        JUD.GIURGIU, GIURGIU, GIURGIU",NA,NA
"3122","STR.1 DECEMBRIE 1918   BL.60NAVROM SC.A ET.2                  AP.11 JUD.GIU, GIURGIU, GIURGIU",NA,NA
"3123","BLD. BUCURESTI  BL. 40/853  SC. E  AP. 62  JUD. GIURGIU, GIURGIU, GIURGIU",NA,NA
"3124","STR.VAPORULUI BL.T6 SC.A AP.1 JUD.GIURGIU, GIURGIU, GIURGIU",NA,NA
"3125","BLD.BUCURESTI BL.101 SC.A ET.4 AP.15      JUD. GIURGIU, GIURGIU, GIURGIU",NA,NA
"3126","BLD. GIURGIU BL.51/3D SC.B ET.1 AP.25  JUD. GIURGIU, GIURGIU, GIURGIU",NA,NA
"3127","STR. HRISTO BOTEV NR. 10  JUD. GIURGIU, GIURGIU, GIURGIU",NA,NA
"3128","STR.TINERETULUI BL.15/613 SC.C AP.35, GIURGIU, GIURGIU",NA,NA
"3129","STR. TINERETULUI BL.15/613 SC.C ET.1 AP.35, GIURGIU, GIURGIU",NA,NA
"3130","STR.1 DECEMBRIE 1918 BL.60NAVROM SC.A     AP.11 JUD.GIURGIU, GIURGIU, GIURGIU",NA,NA
"3131","STR. AUREL VLAICU NR. 43, GIURGIU, GIURGIU",NA,NA
"3132","SAT. DRAGHICEANU, STR.PRINCIPALA NR.25, GOGOSARI, GIURGIU",NA,NA
"3133","STR.MONUMENTULUI NR.26 JUD.GIURGIU, MIHAILESTI, GIURGIU",NA,NA
"3134","BLD. REPUBLICII NR. 25  JUD.                      GIURGIU, SAT BOLINTIN -DEAL, GIURGIU",NA,NA
"3135","STR.DRUMUL ROSIEI NR.29, SAT BOLINTIN-DEAL, GIURGIU",NA,NA
"3136","B-DUL TRANDAFIRILOR NR.4-A, MOTRU, GORJ","44.8047999","22.9698351"
"3137","STR.CONSTRUCTORULUI NR.1,BL.M10,SC.C,ET.2,AP.11, MOTRU, GORJ",NA,NA
"3138","ALEEA  MUNCII NR.4,BL.H2,SC.4,ET.4,AP.14, MOTRU, GORJ",NA,NA
"3139","ALEEA CRINULUI NR.1,BL.C2,SC.4,ET.4,AP.13, MOTRU, GORJ",NA,NA
"3140","NR. 1358, SAT BAIA DE FIER (COM. BAIA DE FIER), GORJ",NA,NA
"3141","NR. 116, SAT CROICI (COM. MATASARI), GORJ",NA,NA
"3142","NR. 34, SAT DANESTI, GORJ",NA,NA
"3143","NR.742, SAT GODINESTI (COM. GODINESTI), GORJ",NA,NA
"3144","STR. ANA IPATESCU NR. 57, TARGU JIU, GORJ",NA,NA
"3145","STR. BRANDUSEI NR. 5 BL. 5 SC. 1 ET. 3 AP. 16, TARGU JIU, GORJ",NA,NA
"3146","COLONIA ACH,BL.F7,AP.6-7, TETILA-BUMBESTI JIU, GORJ",NA,NA
"3147","STR. ALEXANDRU VLAHUTA NR. 3 BL. 3 SC. 1 AP. 29, TIRGU JIU, GORJ",NA,NA
"3148","STR.22 DECEMBRIE 1989 NR.18, TIRGU JIU, GORJ","45.032777","23.2751843"
"3149","STR. GHEORGHE DOJA NR. 25, TIRGU JIU, GORJ","45.0331262","23.2686075"
"3150","STR.ANA IPATEASCU NR.33, TIRGU JIU, GORJ",NA,NA
"3151","STR.PELINULUI,NR.14, TIRGU JIU, GORJ","45.0290212","23.2906956"
"3152","STR.DACIA BL.2,SC.2,ET.2,AP.29, TIRGU JIU, GORJ",NA,NA
"3153","22 DECEMBRIE 1989,BL.24,SC.1,AP.2, TIRGU JIU, GORJ",NA,NA
"3154","ALE. IOAN SLAVICI NR. 1 BL. 1 SC. 2 ET. 3 AP. 32, TIRGU JIU, GORJ",NA,NA
"3155","STR.POPA SAPCA NR.8,BL.8,SC.1,ET.2,AP.5, TIRGU JIU, GORJ",NA,NA
"3156","STR. SLT. GHEORGHE BARBOI NR. 1, BL. 1, SC. 2, ET. 3, AP. 36, TIRGU JIU, GORJ",NA,NA
"3157","STR.LT.COL.D-TRU PETRESCU BL.16,SC.3,AP.12, TIRGU JIU, GORJ",NA,NA
"3158","STR. LT. COL. PETRESCU DUMITRU, BL. 10, SC. 4, AP. 7, TIRGU JIU, GORJ",NA,NA
"3159","STR.NICOLAE GRIGORESCU NR.1,BL.1,SC.1,ET.1,AP.7, TIRGU JIU, GORJ",NA,NA
"3160","STR. N.GRIGORESCU NR.1,BL.1,SC.1,ET.1,AP.7, TIRGU JIU, GORJ",NA,NA
"3161","STR.LT.COL.D-TRU PETRESCU BL.16,SC.3,AP.12, TIRGU JIU, GORJ",NA,NA
"3162","STR. MINERILOR NR. 9  BL. 9 SC. 2 ET. 4 AP. 48, TIRGU JIU, GORJ",NA,NA
"3163","STR. BRANDUSEI NR. 5 BL. 5, SC. 1 ET. 3 AP. 16, TIRGU JIU, GORJ",NA,NA
"3164","STR. VICTORIEI NR. 229 BL. 229 SC. 2 ET. 2 AP. 9, TIRGU JIU, GORJ",NA,NA
"3165","ALE.ENERGETICIENILOR BL.3,SC.3,ET.1,AP.35, TIRGU JIU, GORJ",NA,NA
"3166","STR. 1 DECEMBRIE 1918 NR. 71 BL. 71 SC. 2 ET. 1 AP. 4, TIRGU JIU, GORJ",NA,NA
"3167","ALE. IOAN SLAVICI NR. 1 BL. 1 SC. 2 ET. 3 AP. 32, TIRGU JIU, GORJ",NA,NA
"3168","BLD. CONSTANTIN BRANCUSI NR. 7, TIRGU-JIU, GORJ",NA,NA
"3169","BLD ECATERINA TEODOROIU NR. 248, TÂRGU JIU, GORJ",NA,NA
"3170","STR. FLORILOR BL. 36/A, SC. 1, AP. 1, BALAN, HARGHITA",NA,NA
"3171","B-DUL 7 IZVOARE NR. 22, BORSEC, HARGHITA","46.9762474","25.570794"
"3172","NR. 55, CECHESTI, COM. AVRAMESTI, HARGHITA",NA,NA
"3173","NR. 468, CIUCSÂNGEORGIU, HARGHITA",NA,NA
"3174","CAR. KOSSUTH LAJOS BL. B13, ET. 4, AP.13, CRISTURU SECUIESC, HARGHITA",NA,NA
"3175","BL. 25, AP. 14, GALAUTAS, HARGHITA",NA,NA
"3176","STR. POMPIERILOR NR. 89, GHEORGHENI, HARGHITA",NA,NA
"3177","PIATA LIBERTATII NR. 16, GHEORGHENI, HARGHITA","46.7208559","25.5993934"
"3178","STR. SOIMILOR NR. 2A, GHEORGHENI, HARGHITA","46.7138008","25.5855661"
"3179","STR. SELYEM NR. 33, GHEORGHENI, HARGHITA","46.7212852","25.6071745"
"3180","CAR. FLORILOR BL.43, SC. C, AP. 17, GHEORGHENI, HARGHITA",NA,NA
"3181","STR. BUDAI NAGY ANTAL NR. 7, GHEORGHENI, HARGHITA","46.7199729","25.6007207"
"3182","STR. CIMITIRULUI NR. 17A, GHEORGHENI, HARGHITA",NA,NA
"3183","STR. BAII NR. 12A, GHEORGHENI, HARGHITA",NA,NA
"3184","CART. FLORILOR, BL. 21, SC. A, AP. 13, GHEORGHENI, HARGHITA",NA,NA
"3185","STR. PRINCIPALA NR. 132, LELICENI, HARGHITA",NA,NA
"3186","STR. PRINCIPALA NR. 132, LELICENI, HARGHITA",NA,NA
"3187","STR. CARIEREI NR. 7, MIERCUREA CIUC, HARGHITA","46.3386835","25.8087314"
"3188","STR. LUNCA MARE, NR. 4, SC. A, AP. 16, MIERCUREA CIUC, HARGHITA",NA,NA
"3189","STR. GHEORGHE DOJA NR. 7, BL. 7, SC. B, AP. 26, MIERCUREA CIUC, HARGHITA",NA,NA
"3190","STR. TIMISOAREI NR. 36,  ET.1,  AP. 7, MIERCUREA CIUC, HARGHITA",NA,NA
"3191","STR. MIHAI EMINESCU NR. 4, AP. 4, MIERCUREA CIUC, HARGHITA",NA,NA
"3192","STR. LUNCA MARE NR. 6, SC. B, AP. 10, MIERCUREA CIUC, HARGHITA",NA,NA
"3193","STR. SALCIEI NR. 1, SC. B, AP. 12, MIERCUREA CIUC, HARGHITA",NA,NA
"3194","ALEEA PICTOR NAGY ISTVAN NR. 10, SC. B, AP. 10, MIERCUREA CIUC, HARGHITA",NA,NA
"3195","STR. NICOLAE BALCESCU NR. 9, MIERCUREA CIUC, HARGHITA","46.356415","25.8032062"
"3196","STR. NICOLAE BALCESCU NR. 9, MIERCUREA CIUC, HARGHITA","46.356415","25.8032062"
"3197","STR. REVOLUTIEI DIN DECEMBRIE NR. 19, AP. 18, MIERCUREA CIUC, HARGHITA",NA,NA
"3198","STR. SZASZ ENDRE NR. 7, BL. B, SC. B, AP. 26, MIERCUREA CIUC, HARGHITA",NA,NA
"3199","PIATA LIBERTATII NR. 13,  AP. 19, MIERCUREA CIUC, HARGHITA",NA,NA
"3200","ALEEA AVÂNTULUI NR. 12, AP. 3, MIERCUREA CIUC, HARGHITA",NA,NA
"3201","STR. PATINOARULUI NR. 14, SC. B, AP. 19, MIERCUREA CIUC, HARGHITA",NA,NA
"3202","STR. IANCU DE HUNEDOARA NR. 45, SC. A, AP. 41, MIERCUREA CIUC, HARGHITA",NA,NA
"3203","STR. SZASZ ENDRE NR. 7, BL. B, SC. B, AP. 26, MIERCUREA CIUC, HARGHITA",NA,NA
"3204","STR. KOSSUTH LAJOS NR. 23, AP. 11, MIERCUREA CIUC, HARGHITA",NA,NA
"3205","ALEEA PICTOR NAGY ISTVAN NR. 10, SC. B, AP. 10, MIERCUREA CIUC, HARGHITA",NA,NA
"3206","STR. BRASOVULUI NR. 49, SC. A, AP. 1, MIERCUREA CIUC, HARGHITA",NA,NA
"3207","STR. SZASZ ENDRE NR. 7 SC. B AP. 26, MIERCUREA CIUC, HARGHITA",NA,NA
"3208","STR. SZASZ ENDRE NR. 7, BL. B, SC. B, AP. 26, MIERCUREA CIUC, HARGHITA",NA,NA
"3209","STR. BRASOVULUI NR. 49, SC. A, AP. 1, MIERCUREA CIUC, HARGHITA",NA,NA
"3210","STR. BRASOVULUI NR. 49, SC. A, AP. 1, MIERCUREA CIUC, HARGHITA",NA,NA
"3211","ALEEA OCTAVIAN GOGA NR. 10, SC. A, AP. 20, MIERCUREA CIUC, HARGHITA",NA,NA
"3212","STR. PÂRÂULUI NR. 7, MIERCUREA CIUC, HARGHITA",NA,NA
"3213","STR. MULLER LASZLO NR. 13, SC. A,  AP. 6, MIERCUREA CIUC, HARGHITA",NA,NA
"3214","INIMII NR. 7, SC. B, AP. 3, MIERCUREA CIUC, HARGHITA",NA,NA
"3215","ALEEA OCTAVIAN GOGA NR. 12, SC. A, AP. 12, MIERCUREA CIUC, HARGHITA",NA,NA
"3216","ALEEA PICTOR NAGY ISTVAN NR. 10, SC. B,  AP. 10, MIERCUREA CIUC, HARGHITA",NA,NA
"3217","STR. LUNCA MARE NR. 6, SC. B, AP. 10, MIERCUREA CIUC, HARGHITA",NA,NA
"3218","STR. LUNCA MARE NR. 6, SC. B, AP. 10, MIERCUREA CIUC, HARGHITA",NA,NA
"3219","STR. LUNCA MARE NR. 6, SC. B, AP. 10, MIERCUREA CIUC, HARGHITA",NA,NA
"3220","STR. HARGHITA, NR. 9, SC. B,  AP. 14, MIERCUREA CIUC, HARGHITA",NA,NA
"3221","STR. TIMISOAREI NR. 36, ET. 1, AP. 7, MIERCUREA CIUC, HARGHITA",NA,NA
"3222","STR. MULLER LASZLO NR. 15, SC. B, AP. 17, MIERCUREA CIUC, HARGHITA",NA,NA
"3223","STR. CULMEI NR 13, SC. B, AP. 7, MIERCUREA CIUC, HARGHITA",NA,NA
"3224","STR. IANCU DE HUNEDOARA NR. 13, MIERCUREA CIUC, HARGHITA","46.3571061","25.8125016"
"3225","STR. MARTON ARON NR. 33, MIERCUREA CIUC, HARGHITA","46.3660821","25.8061879"
"3226","STR. MIHAI EMINESCU NR. 4, AP. 4, MIERCUREA CIUC, HARGHITA",NA,NA
"3227","B-DUL TIMISOAREI NR. 40, ET. 2, AP. 8, MIERCUREA CIUC, HARGHITA",NA,NA
"3228","B-DUL TIMISOAREI NR. 5, AP. 6, MIERCUREA CIUC, HARGHITA",NA,NA
"3229","STR. SZEK NR. 135, MIERCUREA CIUC, HARGHITA",NA,NA
"3230","STR. HARGHITA NR. 8, AP. 11, MIERCUREA CIUC, HARGHITA",NA,NA
"3231","STR. MULLER LASLO NR. 23, SC. A, AP. 13, MIERCUREA CIUC, HARGHITA",NA,NA
"3232","STR. MULLER LASZLO NR. 23, SC. A, AP. 13, MIERCUREA CIUC, HARGHITA",NA,NA
"3233","STR. BRASOVULUI NR. 35A, MIERCUREA CIUC, HARGHITA",NA,NA
"3234","STR. KOSSUTH LAJOS NR. 24, AP. 9, MIERCUREA CIUC, HARGHITA",NA,NA
"3235","STR. REVOLUTIEI DIN DECEMBRIE NR. 28, SC. A, AP. 12, MIERCUREA CIUC, HARGHITA",NA,NA
"3236","B-DUL TIMISOAREI NR. 63, ET. 1, AP. 7, MIERCUREA CIUC, HARGHITA",NA,NA
"3237","PIATA LIBERTATII NR. 13,  AP. 19, MIERCUREA CIUC, HARGHITA",NA,NA
"3238","ALEEA CIOCÂRLIEI NR. 3, AP. 4, MIERCUREA CIUC, HARGHITA",NA,NA
"3239","STR. CÂMPUL MARE NR. 6, MIERCUREA CIUC, HARGHITA","46.3823086","25.825635"
"3240","STR. MARTON ARON NR. 78, MIERCUREA CIUC, HARGHITA",NA,NA
"3241","BD. TIMISOAREI NR. 53, BL. 53, SC. A, AP. 20, MIERCUREA CIUC, HARGHITA",NA,NA
"3242","STR. MIHAIL SADOVEANU NR. 24, MIERCUREA CIUC, HARGHITA","46.3597111","25.8013231"
"3243","STR. PRINCIPALA NR. 217, NICOLESTI, HARGHITA",NA,NA
"3244","STR. MIHAIL SADOVEANU NR. 7B, ODORHEIU SECUIESC, HARGHITA",NA,NA
"3245","STR. VICTORIEI BL. 35, AP. 15, ODORHEIU SECUIESC, HARGHITA",NA,NA
"3246","NR. 41, PLATONESTI, HARGHITA","46.9064315","25.4173095"
"3247","STR. PRINCIPALA NR. 193, PORUMBENII MICI, HARGHITA",NA,NA
"3248","STR. KOSSUTH NR. 45, REMETEA, HARGHITA","46.8021689","25.4092366"
"3249","STR. PRINCIPALA NR. 248, SÂNSIMION, HARGHITA",NA,NA
"3250","STR. PRINCIPALA NR. 248, SÂNSIMION, HARGHITA",NA,NA
"3251","NR. 868, SÂNCRAIENI, HARGHITA","46.312374","25.8387483"
"3252","NR. 612, SUSENI, HARGHITA",NA,NA
"3253","STR. SPORTIVILOR BL. I, SC. 1, AP. 15, TOPLITA, HARGHITA",NA,NA
"3254","STR. VICTOR BABES BL. D, SC. 2, AP. 16, TOPLITA, HARGHITA",NA,NA
"3255","STR. STEFAN CEL MARE NR. 45, TOPLITA, HARGHITA","46.9363612","25.328775"
"3256","STR. BAII NR. 9, TOPLITA, HARGHITA","46.9248512","25.3470605"
"3257","STR. CERBULUI,  BL. G, SC. 1, AP. 10, TOPLITA, HARGHITA",NA,NA
"3258","STR. CERBULUI BL. G, SC. 1, AP. 10, TOPLITA, HARGHITA",NA,NA
"3259","STR. IZVOARELOR BL. 1C, SC. 3, AP. 10, TOPLITA, HARGHITA",NA,NA
"3260","STR. DEALULUI BL. 3L AP. 3, TOPLITA, HARGHITA",NA,NA
"3261","NR. 274 (COM. SUSENI), VALEA STRÂMBA, HARGHITA",NA,NA
"3262","BL.1,SC.B,ET.1,AP.8, BACIA, HUNEDOARA",NA,NA
"3263","STR.AVRAM IANCU BL.32,SC.2,AP.16, BRAD, HUNEDOARA",NA,NA
"3264","STR.AVRAM IANCU,BL.42,SC.2,ET.3,AP.20, BRAD, HUNEDOARA",NA,NA
"3265","STR.RINDUNELELOR NR.30B, BRAD, HUNEDOARA",NA,NA
"3266","STR. ARDEALUL NR. 65, BRAD, HUNEDOARA",NA,NA
"3267","STR.RANDUNELELOR NR.30B, BRAD, HUNEDOARA",NA,NA
"3268","STR. ARDEALUL NR. 65, BRAD, HUNEDOARA",NA,NA
"3269","STR.OVID DENSUSIANU BL.4,SC.B,ET.2,AP.16, CALAN, HUNEDOARA",NA,NA
"3270","STR.M.EMINESCU BL.5,SC.A,ET.1,AP.4, CALAN, HUNEDOARA",NA,NA
"3271","STR. POLICLINICII BL. G, SC. B, ET. 3, AP. 18, CALAN, HUNEDOARA",NA,NA
"3272","STR.FLORILOR NR.24,AP.16, CALAN, HUNEDOARA",NA,NA
"3273","STR. OVID DENSUSIANU BL.4, SC. B, ET. 2, AP. 16, CALAN, HUNEDOARA",NA,NA
"3274","STR.PRINCIPALA NR.9, CALAN-STREISINGIORGIU, HUNEDOARA",NA,NA
"3275","NR.81, CHIMINDIA, HUNEDOARA",NA,NA
"3276","CALEA NZARANDULUI NR.50, CRISCIOR, HUNEDOARA",NA,NA
"3277","CALEA ZARANDULUI NR.50, CRISCIOR, HUNEDOARA",NA,NA
